Country Code,Port Location,Port Name,Port Authority,Address,Phone,Fax,800 Number,Email,Web Site,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,Country
EGY,Ras Sudr,Ras Sudr Terminal,Port Authority of Ras Sudr,"Ras Sudr
Egypt",,,,,,"29° 34' 38"" N","32° 42' 12"" E",,Off-Shore Terminal,Very Small,
EGY,Sidi Kerir,Sidi Kerir Terminal,Arab Petroleum Pipelines CO (SUMED),"432 Al-Geish Avenue
Loran
Alexandria
Egypt",20 3 5824138,20 3 5827613,,sumed@sumed.org,www.sumed.org,"31° 3' 9"" N","29° 40' 17"" E",,Off-Shore Terminal,Very Small,
EGY,Suez,Port Suez,Red Sea Ports Authority,"PO Box 1
Port Tawfik
Suez
Egypt",+20 62 33 1123,+20 62 33 1117,,,www.mts.gov.eg,"29° 57' 1"" N","32° 33' 25"" E",,Seaport,Medium,
EGY,Wadi Feiran,Wadi Feiran Terminal,Egyptian General Petroleum Corporation,"4 Palestine Street
4th Division, New Maadi
Cairo 11742
Egypt",20 2 703 1438,20 2 703 1457,,info@egpc.com.eg,,"28° 44' 21"" N","33° 12' 19"" E",EGWAF,Off-Shore Terminal,Very Small,
EGY,Zeit,Zeit Bay Terminal,Suez Oil Co (SUCO),"PO Box 2622
21 Ahmed Orabi St
El Mohandisen, Cairo
Egypt",20 2 346 6377,20 2 346 2571,,suco@suco-eg.com,www.suco-eg.com,"27° 49' 38"" N","33° 35' 22"" E",,Off-Shore Terminal,Very Small,
SLV,Acajutla,Port of Acajutla,Autoridad Maritima Portuaria,"Bulevar, Sergio de Mello #508
Colonia San Benito
San Salvador
El Salvador",503 2452-3200,,,webmaster@cepa.gob.sv,www.puertoacajutla.gob.sv,"13° 34' 28"" N","89° 50' 12"" W",SVAQJ,Seaport,Medium,
GNQ,Ceiba,Ceiba Marine Terminal,Triton Equatorial Guinea,Equatorial Guinea,,,,,,"1° 23' 59"" N","8° 18' 0"" E",,Off-Shore Terminal,Very Small,
GNQ,Luba,Port of Luba,Apdo 38,"Luba3.28.0.n
Equatorial Guinea",240 275418,240 097074,,info@lubafreeport.com,www.lubafreeport.com,"3° 27' 42"" N","8° 33' 18"" E",GQLUB,Seaport,Small,
GNQ,Punta Europa,Punta Europa Terminal,Marathon E G Production Ltd,Equatorial Guinea,,,,,www.marathon.com,"3° 46' 59"" N","8° 42' 57"" E",,Seaport,Small,
GNQ,Zafiro,Zafiro Marine Terminal,,Equatorial Guinea,,,,,,"3° 7' 6"" N","9° 13' 3"" E",,Off-Shore Terminal,Very Small,
ERI,Aseb,Port of Aseb,Ministry of Transport and Communications,"Maritime Transport Department
PO Box 679 or 1120
Asmara
Eritrea",291 1 12 05 55,291 1 12 13 16,,,www.pmaesa.org,"13° 0' 11"" N","42° 44' 42"" E",,Seaport,Small,
EST,Munalaid,Munalaid Harbor,Saarte Liinid Ltd,"Rohu 5
Kuressaare 93812
Estonia",372 45 33871,372 45 33872,,info@saarteliinid.ee,www.saarteliinid.ee,"58° 13' 44"" N","24° 7' 2"" E",,Off-Shore Terminal,Small,
EST,Parnu,Port of Parnu,Parnu Sadam AS,"Emajoe 24/26
Parnu 80030
Estonia",372 44 71700,372 44 71701,,sadam@transcom.ee,www.transcom.ee,"58° 23' 3"" N","24° 29' 1"" E",EEPRN,Seaport,Small,
EST,Sillamae,Port of Sillamae - SILPORT,SILPORT,"Kesk Str. 2
Sillamae 40231 
Estonia",,,,,,"59° 24' 43"" N","27° 43' 56"" E",,Seaport,Small,
EST,Tallinn,Port of Tallinn,Port Authority of Tallinn,"Sadama 25
Tallinn 15051
Estonia",(372)6 31 85 55,(372)6 31 81 66,,portoftallinn@portoftallinn.com,www.portoftallinn.com,"59° 27' 10"" N","24° 43' 10"" E",EETLL,Seaport,Medium,
FJI,Suva,Port of Suva,Fiji Port corporation Limited,"G.P.O Box 780
Kaunikula House, Flagstaff
Suva
Fiji",679 3312700,679 3315549,,,www.fijiports.com.fj,"18° 7' 37"" S","178° 25' 34"" E",FJSUV,Seaport,Medium,
FIN,Hamina,Port of Hamina,Port of Hamina Ltd.,"Satamantie 4
P.O. Box 14
Hamina FIN-49401
Finland",358 5-225 5400,358 5-225 5419,,office@portofhamina.fi,www.portofhamina.fi,"60° 31' 29"" N","27° 9' 56"" E",FIHMN,Seaport,Medium,
FIN,Helsinki,Port of Helsinki,Port of Helsinki,"Olympiaranta 3
P.O. Box 800
Helsinki FIN-00099
Finland",+358-9-173 331,+358-9-1733 3232,,port.helsinki@hel.fi,www.portofhelsinki.fi,"60° 9' 34"" N","24° 55' 24"" E",FIHEL,Seaport,Large,
FIN,Jakobstad,Port of Jakobstad,Jakobstad Port Authority,"Laukontie 1
Jakobstad 68600
Finland",,,,,www.portofpietarsaari.fi,"63° 42' 40"" N","22° 41' 37"" E",FIPRS,Seaport,Medium,
FIN,Kokkola,Port of Kokkola,Port Authority of Kokkola,"Satamakatu 53
67900 Kokkola
Kokkola
Finland",+358 (0)6 8242 400,+358 (0)6 8242 444,,satama@kokkola.fi,www.port.of.kokkola.fi,"63° 51' 38"" N","23° 2' 13"" E",FIKOK,Seaport,Medium,
FIN,Kotka,Port of Kotka,Port of Kotka Ltd,"Laivurinkatu 7
Kotka FIN-48100
Finland",358 5 234 4280,358 5 218 1375,,office@portofkotka.fi,www.portofkotka.fi,"60° 28' 42"" N","26° 56' 48"" E",FIKTK,Seaport,Small,
FIN,Rauma,Port of Rauma,,"Hakunintie 19
Rauma 26100
Finland",+358 (0)2 834 4712,+358 (0)2 822 6369,,harbour.office@portofrauma.com,www.portofrauma.com,"61° 7' 33"" N","21° 27' 6"" E",FIRAU,Seaport,Medium,
FIN,Hamina,Port of Hamina,Port of Hamina Ltd.,"Satamantie 4
P.O. Box 14
Hamina FIN-49401
Finland",358 5-225 5400,358 5-225 5419,,office@portofhamina.fi,www.portofhamina.fi,"60° 31' 29"" N","27° 9' 56"" E",FIHMN,Seaport,Medium,
FIN,Helsinki,Port of Helsinki,Port of Helsinki,"Olympiaranta 3
P.O. Box 800
Helsinki FIN-00099
Finland",+358-9-173 331,+358-9-1733 3232,,port.helsinki@hel.fi,www.portofhelsinki.fi,"60° 9' 34"" N","24° 55' 24"" E",FIHEL,Seaport,Large,
FIN,Jakobstad,Port of Jakobstad,Jakobstad Port Authority,"Laukontie 1
Jakobstad 68600
Finland",,,,,www.portofpietarsaari.fi,"63° 42' 40"" N","22° 41' 37"" E",FIPRS,Seaport,Medium,
FIN,Kokkola,Port of Kokkola,Port Authority of Kokkola,"Satamakatu 53
67900 Kokkola
Kokkola
Finland",+358 (0)6 8242 400,+358 (0)6 8242 444,,satama@kokkola.fi,www.port.of.kokkola.fi,"63° 51' 38"" N","23° 2' 13"" E",FIKOK,Seaport,Medium,
FIN,Kotka,Port of Kotka,Port of Kotka Ltd,"Laivurinkatu 7
Kotka FIN-48100
Finland",358 5 234 4280,358 5 218 1375,,office@portofkotka.fi,www.portofkotka.fi,"60° 28' 42"" N","26° 56' 48"" E",FIKTK,Seaport,Small,
FIN,Lapaluoto,Port of Lapaluoto,,"Lapaluoto
Finland",,,,,,"64° 39' 41"" N","24° 24' 27"" E",,Seaport,Small,
FIN,Rauma,Port of Rauma,,"Hakunintie 19
Rauma 26100
Finland",+358 (0)2 834 4712,+358 (0)2 822 6369,,harbour.office@portofrauma.com,www.portofrauma.com,"61° 7' 33"" N","21° 27' 6"" E",FIRAU,Seaport,Medium,
FIN,Roytta,Port of Roytta,,"Roytta
Finland",,,,,,"65° 45' 10"" N","24° 9' 26"" E",,Seaport,Small,
FIN,Vuosaari,Vuosaari Harbour,,"Vuosaari
Finland",,,,,,"60° 12' 40"" N","25° 10' 18"" E",,Seaport,Medium,
FRA,Brest,Port of Brest,CCI de Brest,"Avenue de KIEL
Brest 29200
France",33 2 98 46 87 46,33 2 98 43 24 56,,service.commercial@port.cci-brest.fr,www.brest.port.fr,"48° 22' 50"" N","4° 28' 27"" W",FRBES,Deepwater Seaport,Large,
FRA,Fos-sur-Mer,Port of Fos-sur-Mer,Marseille Fos Port Authority,"23 place de la Joliette
BP 81965
Marseille, Cedex 2 13226
France",33 4 91 39 40 00,33 4 91 39 57 00,,gpmm@marseille-port.fr,www.marseille-port.fr,"43° 25' 27"" N","4° 54' 56"" E",FRFOS,Seaport,Medium,
FRA,La Pallice,Port of La Pallice,Port  Autonome de La Rochelle,"BP 2057
Chaussee de Ceinture Nord
La Rochelle 17010
France",33 5 46 00 53 60,33 5 46 43 12 54,,lapallice@larochelle.port.fr,www.larochelle.port.fr,"46° 9' 26"" N","1° 13' 41"" W",FRLPE,Seaport,Medium,
FRA,Le Havre,Port of Le Havre,Port Authority of Le Havre,"Terre-Plein de la Barre
B.P. 1413
Le Havre, Cedex 76067
France",33 2 32 74 74 00,33 2 32 74 74 29,,internetpah@havre-port.fr,www.havre-port.net,"49° 28' 1"" N","0° 10' 40"" E",FRLEH,Deepwater Seaport,Large,
FRA,Marseille,Port of Marseille,Marseille Fos Port Authority,"23 place de la Joliette
BP 81965
Marseille, Cedex 2 13226
France",33 4 91 39 40 00,33 4 91 39 57 00,,gpmm@marseille-port.fr,www.marseille-port.fr,"43° 19' 25"" N","5° 21' 8"" E",FRMRS,Seaport,Large,
FRA,Nantes - Saint Nazaire,Port of Nantes - Saint Nazaire,Autonomous Port Authority of Nantes - Saint Nazaire,"BP 18609
18 quai Ernest Renaud
Nantes 44186
France",33 2 40 44 20 20,33 2 40 44 20 01,,,www.nantes.port.fr,"47° 16' 39"" N","2° 11' 58"" W",,Seaport,Medium,
FRA,Ajaccio,Port of Ajaccio,CCI Ajaccio et de la Course du Sud,"Quai L'Herminier
Ajaccio 20000
France",04 95 51 21 80,04 95 21 07 86,,jy.battesti@sudcorse.cci.fr,www.corse-du-sud.cci.fr,"41° 55' 12"" N","8° 44' 31"" E",FRAJA,Seaport,Small,
FRA,Antifer,Port of Antifer,Port Authority of Le Havre,"Terre-Plein de la Barre
B.P. 1413
Le Havre, Cedex 76067
France",33 2 32 74 74 00,33 2 32 74 74 29,,internetpah@havre-port.fr,www.havre-port.net,"49° 39' 36"" N","0° 8' 18"" E",,Seaport,Small,
FRA,Bayonne,Port of Bayonne,Chambre de Commerce et d'Industrie de Bayonne Pays Basque,"50-51, Allees Marines
B.P. 215
Bayonne, Cedex 64102
France",00 33 5 59 46 59 46,00 33 5 59 46 59 47,,exploitation@bayonne.cci.fr,www.bayonne.cci.fr,"43° 31' 11"" N","1° 29' 59"" W",FRBAY,Seaport,Medium,
FRA,Boulogne-sur-Mer,Port of Boulogne-sur-Mer,Chambre de commerce et d'Industrie Boulogne-sur-Mer Cote d'Opale,"98 boulevard Gambetta, BP 269
Boulogne-sur-Mer 62204
France",03.21.99.62.00,03.21.99.62.01,,,www.portboulogne.com,"50° 43' 25"" N","1° 34' 50"" E",FRBOL,Seaport,Medium,
FRA,Brest,Port of Brest,CCI de Brest,"Avenue de KIEL
Brest 29200
France",33 2 98 46 87 46,33 2 98 43 24 56,,service.commercial@port.cci-brest.fr,www.brest.port.fr,"48° 22' 50"" N","4° 28' 27"" W",FRBES,Deepwater Seaport,Large,
FRA,Calais,Port of Calais,Chambre de Commerce et d'Industrie de Calais,"24, Bd. Des Allies - BP199
Calais 62104
France",03 21 46 00 00,03 21 46 00 99,,ccic@calais.cci.fr,www.calais-port.com,"50° 57' 57"" N","1° 51' 1"" E",FRCQF,Seaport,Medium,
FRA,Cherbourg,Port of Cherbourg,Chambre de Commerce et d'Industrie de Cherbourg-Cotentin,"Boulevard Felix Amiot - BP 839
Cherbourg-Octeville Cedex 50108
France",33 2 33.23.32.25,33 2 33.23.32.36,,port@cherbourg-cotentin.cci.fr,www.port-cherbourg.com,"49° 39' 8"" N","1° 37' 5"" W",FRCER,Seaport,Medium,
FRA,Donges,Port Atlantique de Nantes,Autonomous Port Authority of Nantes - Saint Nazaire,"BP 18609
18 quai Ernest Renaud
Nantes 44186
France",33 2 40 44 20 20,33 2 40 44 20 01,,,www.nantes.port.fr,"47° 18' 23"" N","2° 4' 9"" W",FRDON,Seaport,Small,
FRA,Fos-sur-Mer,Port of Fos-sur-Mer,Marseille Fos Port Authority,"23 place de la Joliette
BP 81965
Marseille, Cedex 2 13226
France",33 4 91 39 40 00,33 4 91 39 57 00,,gpmm@marseille-port.fr,www.marseille-port.fr,"43° 25' 27"" N","4° 54' 56"" E",FRFOS,Seaport,Medium,
FRA,Grimaud,Port of Grimaud,,"Grimaud 83310
France",,,,,www.port-grimaud.fr,"43° 16' 8"" N","6° 34' 54"" E",,Off-Shore Terminal,Small,
FRA,Guadeloupe,Port of Guadeloupe,Port Autonome de la Guadeloupe,"BP 485
Pointe-a-Pitre 97165
France",05.90.21.39.00,05.90.21.39.69,,c-broutin@port-guadeloupe.com,www.port-guadeloupe.com,"16° 14' 6"" N","61° 32' 34"" W",,Seaport,Medium,
FRA,Ile des Embiez,Port of Ile des Embiez,,"Six-Fours-les-Plages 83140
France",04 94 10 65 21,04 94 34 07 51,,capitainerie@paul-ricard.com,,"43° 4' 42"" N","5° 47' 5"" E",,Off-Shore Terminal,Small,
FRA,Ile Longue,Port of Ile Longue,French Ministry of Defense,"Ile Longue
France",,,,,,"48° 18' 29"" N","4° 30' 1"" W",,Seaport,Small,
FRA,Juan-les-Pins,Port Gallice,Port Gallice,"47 Boulevard Edouard Baudoin
Juan-les-Pins 06160
France",+33 04 92 93 74 40,+33 04 92 93 74 44,,contact@port-gallice.fr,www.port-gallice.fr,"43° 33' 43"" N","7° 6' 56"" E",,Off-Shore Terminal,Small,
FRA,La Pallice,Port of La Pallice,Port  Autonome de La Rochelle,"BP 2057
Chaussee de Ceinture Nord
La Rochelle 17010
France",33 5 46 00 53 60,33 5 46 43 12 54,,lapallice@larochelle.port.fr,www.larochelle.port.fr,"46° 9' 26"" N","1° 13' 41"" W",FRLPE,Seaport,Medium,
FRA,Lavera,Port Autonome de Marse,Marseille Fos Port Authority,"23 place de la Joliette
BP 81965
Marseille, Cedex 2 13226
France",33 4 91 39 40 00,33 4 91 39 57 00,,gpmm@marseille-port.fr,www.marseille-port.fr,"43° 23' 33"" N","5° 0' 12"" E",FRLAV,Seaport,Small,
FRA,Le Havre,Port of Le Havre,Port Authority of Le Havre,"Terre-Plein de la Barre
B.P. 1413
Le Havre, Cedex 76067
France",33 2 32 74 74 00,33 2 32 74 74 29,,internetpah@havre-port.fr,www.havre-port.net,"49° 28' 1"" N","0° 10' 40"" E",FRLEH,Deepwater Seaport,Large,
FRA,Le Verdon,Port of Le Verdon,Port Autonome de Bordeaux,"Palais de la Bourse
3, place Gabriel
Bordeaux, Cedex 33075
France",33 5 56 90 58 00,33 5 56 90 58 77,,postoffice@bordeaux-port.fr,www.bordeaux-port.fr,"45° 32' 29"" N","1° 2' 43"" W",FRLVE,Seaport,Small,
FRA,Lorient,Port of Lorient,Morbihan Chamber of Commerce and Industry (CCIM),"3, boulevard de la Rade
Lorient 56100
France",33 0 2 97 87 76 00,33 0 2 97 37 22 19,,lorient.port.commerce@morbihan.cci.fr,www.lorient.port.fr,"47° 44' 3"" N","3° 21' 12"" W",FRLRT,Seaport,Medium,
FRA,Marseille,Port of Marseille,Marseille Fos Port Authority,"23 place de la Joliette
BP 81965
Marseille, Cedex 2 13226
France",33 4 91 39 40 00,33 4 91 39 57 00,,gpmm@marseille-port.fr,www.marseille-port.fr,"43° 19' 25"" N","5° 21' 8"" E",FRMRS,Seaport,Large,
FRA,Nantes - Saint Nazaire,Port of Nantes - Saint Nazaire,Autonomous Port Authority of Nantes - Saint Nazaire,"BP 18609
18 quai Ernest Renaud
Nantes 44186
France",33 2 40 44 20 20,33 2 40 44 20 01,,,www.nantes.port.fr,"47° 16' 39"" N","2° 11' 58"" W",,Seaport,Medium,
FRA,Nice,Port of Nice,Nice Port Authority,"La Capitainerie du Port Nice
quai du Commerce
Nice 06300
France",33 (0)4 92 00 42 14,33 (0)4 92 00 42 90,,,www.riviera-ports.com,"43° 41' 38"" N","7° 17' 13"" E",FRNCE,Seaport,Small,
FRA,Paimboeuf,Port of Paimboeuf,Paimboeuf Port Authority,"BP 1053
BP 1053
Nantes
France",33 2 40 27 50 19,,,,,"47° 17' 19"" N","2° 1' 41"" W",FRPBF,Seaport,Small,
FRA,Pauillac,Port of Pauillac,Port Autonome de Bordeaux,"Palais de la Bourse
3, place Gabriel
Bordeaux, Cedex 33075
France",33 5 56 90 58 00,33 5 56 90 58 77,,postoffice@bordeaux-port.fr,www.bordeaux-port.fr,"45° 12' 44"" N","0° 44' 38"" W",FRPAP,Seaport,Small,
FRA,Port La Nouvelle,Port of Port La Nouvelle,Capitainerie du Port,"229 avenue de la Mer
Port La Nouvelle 11210
France",33 4 68 48 17 64,33 4 68 40 31 42,,,www.narbonne.cci.fr/port-la-nouvelle,"43° 1' 10"" N","3° 3' 17"" E",,Seaport,Medium,
FRA,Port St Louis du Rhone,Port St Louis du Rhone,,"Port St Louis du Rhone
France",,,,,,"43° 22' 59"" N","4° 49' 38"" E",FRPSL,Seaport,Medium,
FRA,Sete,Port of Sete,"CCI Sete, Frontighan, Meze","2 quai Philippe Regy
BP 169
Sete, Cedex 34203
France",04 67 46 28 28,04 67 46 28 18,,president@sete.cci.fr,www.sete.port.fr,"43° 24' 17"" N","3° 42' 58"" E",FRSET,Seaport,Medium,
FRA,Toulon,Port of Toulon La Seyne,Toulon La Seyne Port Authority,"244 ave de I'Infanterie de Mar
BP 501
Toulon, Cedex 9 83041
France",33 4 94 03 27 60,33 4 94 03 38 69,,,,"43° 6' 38"" N","5° 54' 27"" E",FRTLN,Seaport,Medium,
GUF,Cayenne,Port of Degrad des Cannes,Direction des Services Portuaires,"Cayenne 97354
French Guiana",05 94 35 44 90,,,,www.guyane.cci.fr,"4° 51' 11"" N","52° 16' 30"" W",GFCAY,Seaport,Medium,
GAB,Mayumba,Lucina Terminal,Kelt Energie,"BP 780
Port Gentil
Gabon",241 758465,241 550647,,info@ports-gabon.com,www.ports-gabon.com,"3° 36' 48"" S","10° 49' 6"" E",,Off-Shore Terminal,Very Small,
GAB,Mayumba,M-Bya Terminal,Elf Gabon,"BP 524
Port Gentil
Gabon",241 556339,241 556968,,info@ports-gabon.com,www.ports-gabon.com,"3° 52' 12"" S","10° 59' 21"" E",,Off-Shore Terminal,Very Small,
GAB,Owendo,Port of Owendo,Office des Ports et Rades du Gabon,"Owendo Po Box 1051
Libreville
Gabon",241 70 00 48,241 70 37 35,,info@ports-gabon.com,www.ports-gabon.com,"0° 17' 18"" N","9° 30' 5"" E",,Seaport,Small,
GAB,Port Gentil,Port of Port Gentil,Office des Ports et Rades du Gabon,"Owendo Po Box 1051
Libreville
Gabon",241 70 00 48,241 70 37 35,,info@ports-gabon.com,www.ports-gabon.com,"0° 42' 43"" S","8° 47' 11"" E",GAPOG,Seaport,Medium,
GEO,Batumi,Port of Batumi,Batumi Sea Trading Port,"No 1, Kutaisi str.
Batumi 6003
Georgia",995 222 7-62-61,995 222 7-69-58,,bsport@batumiport.com,www.batumiport.com,"41° 38' 56"" N","41° 39' 3"" E",GEBUS,Seaport,Medium,
GEO,Poti,Port of Poti,Poti Port Authority,"ul David Agmashenebeli 52
Poti 384691
Georgia",995 393 20660,995 393 20688,,admin@potiseaport.com,www.potiseaport.com,"42° 9' 18"" N","41° 39' 16"" E",GEPTI,Seaport,Medium,
GEO,Sukhumi,Port of Sukhumi,Port Authority of Sukhumi,"Rustaveli ul 66
Sukhumi 384900
Georgia",995 8 122 23400,,,,,"42° 59' 48"" N","41° 1' 21"" E",GESUI,Seaport,Small,
GEO,Supsa,Supsa Terminal,Azerbaijan Oil Consortium,Georgia,,,,,,"42° 0' 55"" N","41° 43' 53"" E",,Off-Shore Terminal,Very Small,
DEU,Bremerhaven,Port of Bremerhaven,Bremen Port Authority,"Hansestadt Bremisches
Ueberseetor 2
Bremen
Germany",49 421 361 8504,49 421 361 8387,,bremen-port@hbh.bremen.de,www.bremen-ports.de,"53° 33' 49"" N","8° 33' 17"" E",DEBRV,Seaport,Large,
DEU,Brunsbuttel,Port of Brunsbuttel,Hafengesellschaft Brunsbuttel mbH,"Elbehafen
Brunsbuettel 25541
Germany",49 0 4852 884-0,49 0 4852 884-26,,info@elbehafen.de,www.elbehafen.de,"53° 53' 45"" N","9° 8' 9"" E",DEBRB,Seaport,Medium,
DEU,Emden,Port of Emden,Emder Hafenforderungsgesellschaft e. V.,"Friedrich-Naumann-StraBe 7 - 9
Emden D - 26725
Germany",49-4921-51770,49-4921-979860,,info@seaport-emden.de,www.seaport-emden.de,"53° 20' 46"" N","7° 11' 54"" E",DEEME,Seaport,Medium,
DEU,Hamburg,Port of Hamburg,Port Authority of Hamburg,"Mattentwiete 2
Hamburg D - 20457
Germany",+49-40 / 37 709 -0,+49-40/37 709-109,,info@hafen-hamburg.de,www.hafen-hamburg.de,"53° 31' 29"" N","9° 57' 48"" E",DEHAM,Seaport,Very Large,
DEU,Kiel,Port of Kiel,Seehafen Kiel GmbH Co.,"Kommanditgesellschaft
Bollhornkai 1
Kiel 24103
Germany",49 431 98 22-0,49 431 98 22-105,,info@port-of-kiel.com,www.port-of-kiel.de,"54° 19' 51"" N","10° 9' 39"" E",DEKEL,Seaport,Medium,
DEU,Luebeck,Port of Lubeck,Lubecker Hafen-Gesellschaft mbH (LHG),"Hauptverwaltung Postfach 22 35
Luebeck 23510
Germany",+49 (4 51) 79 00,,,martin.schwardt@lhg-online.de,www.lhg-online.de,"53° 52' 58"" N","10° 43' 33"" E",DELBC,Seaport,Large,
DEU,Blexen,Port of Blexen,,"Blexen
Germany",,,,,,"53° 31' 3"" N","8° 32' 4"" E",,Seaport,Small,
DEU,Bremerhaven,Port of Bremerhaven,Bremen Port Authority,"Hansestadt Bremisches
Ueberseetor 2
Bremen
Germany",49 421 361 8504,49 421 361 8387,,bremen-port@hbh.bremen.de,www.bremen-ports.de,"53° 33' 49"" N","8° 33' 17"" E",DEBRV,Seaport,Large,
DEU,Brunsbuttel,Elbeharbour,,"Brunsbuttel
Germany",,,,,,"53° 53' 22"" N","9° 10' 29"" E",,Seaport,Small,
DEU,Brunsbuttel,Port of Brunsbuttel,Hafengesellschaft Brunsbuttel mbH,"Elbehafen
Brunsbuettel 25541
Germany",49 0 4852 884-0,49 0 4852 884-26,,info@elbehafen.de,www.elbehafen.de,"53° 53' 45"" N","9° 8' 9"" E",DEBRB,Seaport,Medium,
DEU,Emden,Port of Emden,Emder Hafenforderungsgesellschaft e. V.,"Friedrich-Naumann-StraBe 7 - 9
Emden D - 26725
Germany",49-4921-51770,49-4921-979860,,info@seaport-emden.de,www.seaport-emden.de,"53° 20' 46"" N","7° 11' 54"" E",DEEME,Seaport,Medium,
DEU,Flensburg,Port of Flensburg,Stadt Flensburg GmbH,"Rathaus Str 1/Am ZOB
Flensburg 24937
Germany",49 461 909 0920,49 461 909 0936,,info@flensburgtourismus.de,www.flensburg-tourismus.de,"54° 48' 12"" N","9° 26' 20"" E",DEFLF,Seaport,Small,
DEU,Gluckstadt,Port of Gluckstadt,Hafengesellschaft Brunsbuttel mbH,"Elbehafen
Brunsbuettel 25541
Germany",49 0 4852 884-0,49 0 4852 884-26,,info@elbehafen.de,www.elbehafen.de,"53° 47' 7"" N","9° 24' 58"" E",DEGLU,Seaport,Small,
DEU,Hamburg,Port of Hamburg,Port Authority of Hamburg,"Mattentwiete 2
Hamburg D - 20457
Germany",+49-40 / 37 709 -0,+49-40/37 709-109,,info@hafen-hamburg.de,www.hafen-hamburg.de,"53° 31' 29"" N","9° 57' 48"" E",DEHAM,Seaport,Very Large,
DEU,Holtenau,Port of Holtenau,,"Holtenau
Germany",,,,,,"54° 21' 48"" N","10° 8' 41"" E",DEHTU,Seaport,Medium,
DEU,Kiel,Port of Kiel,Seehafen Kiel GmbH Co.,"Kommanditgesellschaft
Bollhornkai 1
Kiel 24103
Germany",49 431 98 22-0,49 431 98 22-105,,info@port-of-kiel.com,www.port-of-kiel.de,"54° 19' 51"" N","10° 9' 39"" E",DEKEL,Seaport,Medium,
DEU,Luebeck,Port of Lubeck,Lubecker Hafen-Gesellschaft mbH (LHG),"Hauptverwaltung Postfach 22 35
Luebeck 23510
Germany",+49 (4 51) 79 00,,,martin.schwardt@lhg-online.de,www.lhg-online.de,"53° 52' 58"" N","10° 43' 33"" E",DELBC,Seaport,Large,
DEU,Nordenham,Port of Nordenham,,"Nordenham
Germany",,,,,,"53° 29' 15"" N","8° 29' 35"" E",DENHA,Seaport,Small,
DEU,Ostermoor,Port of Ostermoor,Hafengesellschaft Brunsbuttel mbH,"Elbehafen
Brunsbuettel 25541
Germany",49 0 4852 884-0,49 0 4852 884-26,,info@elbehafen.de,www.elbehafen.de,"53° 53' 56"" N","9° 9' 0"" E",DEOSR,Seaport,Medium,
DEU,Rostock,Port of Rostock,Hafen-Entwicklungsgesellschaft Rostock mbH,"Ost-West-Str. 32
Rostock D-18147
Germany",49 381 350 0,49 381 350 5515,,info@rostock-port.de,www.rostock-port.de,"54° 9' 9"" N","12° 7' 7"" E",DERSK,Seaport,Medium,
DEU,Schleswig,Port of Schleswig,Schleswig Port Authority,"Stadt Schleswig
Schleswig 24837
Germany",,,,,,"54° 30' 42"" N","9° 33' 37"" E",DESLS,Seaport,Small,
DEU,Stralsund,Port of Stralsund,Hansestadt Stralsund,"Hafen-und Seemannsamt
Hafenstrasse 50
Stralsund 18439
Germany",49 3831 260130,49 3831 260135,,,,"54° 18' 25"" N","13° 6' 19"" E",DESTL,Seaport,Small,
DEU,Travemunde,Port of Travemunde,,"Travemunde
Germany",,,,,,"53° 57' 8"" N","10° 52' 9"" E",DETRV,Seaport,Medium,
DEU,Warnemunde,Port of Warnemunde,,"Warnemunde
Germany",,,,,,"54° 10' 46"" N","12° 6' 7"" E",,Seaport,Small,
DEU,Weserport,Port of Weserport,,"Weserport
Germany",,,,,,"53° 31' 5"" N","8° 34' 43"" E",,Seaport,Medium,
DEU,Wilhelmshaven,Port of Wilhelmshaven,Niedersachsen Ports GmbH Co. KG,"Niederlassung Wilhelmshaven
Neckarstrasse 10
Wilhelmshaven D-26382
Germany",04421/4800-0,04421/4800-599,,wilhelmshaven@nports.de,www.wilhelmshaven-port.de,"53° 31' 48"" N","8° 7' 31"" E",DEWVN,Seaport,Medium,
DEU,Wismar,Port of Wismar,Seehafen Wismar GmbH,"Kopenhagener Strasse
Hafenhaus
Wismar 23966
Germany",49 0 38 41-45 2-0,49 0 38 41-45 23 04,,info@hafen-wismar.de,www.hafen-wismar.de,"53° 54' 23"" N","11° 26' 33"" E",DEWIS,Seaport,Medium,
GHA,Tema,Port of Tema,Ghana Ports and Harbours Authority,"PO Box 488
Tema
Ghana",233 22 204385,233 22 204136,,atorkornoo@ghanaports.net,www.ghanaports.gov.gh,"5° 37' 55"" N","0° 0' 42"" E",GHTEM,Seaport,Medium,
GIB,Gibraltar,Port of Gibraltar,Gibraltar Port Authority (GPA),"P O Box 1179
North Mole GX11 1AA
Gibraltar",+350 200 46254,+350 200 46254,,gpaenquiries@port.gov.gi,www.gibraltarport.com,"36° 8' 13"" N","5° 21' 41"" W",GIGIB,Seaport,Medium,
GRC,Piraeus,Port of Piraeus,Piraeus Port Authority S. A.,"10 Akti Miaouli
Piraeus 185 38
Greece",210 4550229,210 4550310,,olp@apopsinet.gr,www.olp.gr,"37° 56' 28"" N","23° 38' 2"" E",GRPIR,Seaport,Large,
GRC,Thessaloniki,Port of Thessaloniki,Thessaloniki Port Authority S.A.,"P.O. Box 10467
Thessaloniki GR-541 10
Greece",30 31 0 593129,30 31 0 510500,,info@thpa.gr,www.thpa.gr,"40° 38' 6"" N","22° 55' 6"" E",GRSKG,Seaport,Medium,
