Country Code,Port Location,Port Name,Port Authority,Address,Phone,Fax,800 Number,Email,Web Site,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,Country
FRA,Rouen,Port of Rouen,Rouen Port Autonome,"34, Boulevard de Boisguilbert
BP 4075
Rouen, Cedex 3 76022
France",33.02.35.52.54.56,33.02.35.52.54.13,,informatique@rouen.port.fr,www.rouen.port.fr,"49° 26' 36"" N","1° 3' 14"" E",FRURO,River Port,Medium,
FRA,Ambes,Port of Ambes,Port Autonome de Bordeaux,"Palais de la Bourse
3, place Gabriel
Bordeaux, Cedex 33075
France",33 5 56 90 58 00,33 5 56 90 58 77,,postoffice@bordeaux-port.fr,www.bordeaux-port.fr,"45° 1' 7"" N","0° 34' 41"" W",FRAMS,River Port,Medium,
FRA,Bassens,Port of Bassens,Port Autonome de Bordeaux,"Palais de la Bourse
3, place Gabriel
Bordeaux, Cedex 33075
France",33 5 56 90 58 00,33 5 56 90 58 77,,postoffice@bordeaux-port.fr,www.bordeaux-port.fr,"44° 54' 18"" N","0° 32' 17"" W",FRBAS,River Port,Medium,
FRA,Bayonne,Port of Bayonne,Chambre de Commerce et d'Industrie de Bayonne Pays Basque,"50-51, Allees Marines
B.P. 215
Bayonne, Cedex 64102
France",00 33 5 59 46 59 46,00 33 5 59 46 59 47,,exploitation@bayonne.cci.fr,www.bayonne.cci.fr,"43° 31' 11"" N","1° 29' 59"" W",FRBAY,Seaport,Medium,
FRA,Bordeaux,Port of Bordeaux,Port Autonome de Bordeaux,"Palais de la Bourse
3, place Gabriel
Bordeaux, Cedex 33075
France",33 5 56 90 58 00,33 5 56 90 58 77,,postoffice@bordeaux-port.fr,www.bordeaux-port.fr,"44° 51' 55"" N","0° 33' 18"" W",FRBOD,River Port,Medium,
FRA,Boulogne-sur-Mer,Port of Boulogne-sur-Mer,Chambre de commerce et d'Industrie Boulogne-sur-Mer Cote d'Opale,"98 boulevard Gambetta, BP 269
Boulogne-sur-Mer 62204
France",03.21.99.62.00,03.21.99.62.01,,,www.portboulogne.com,"50° 43' 25"" N","1° 34' 50"" E",FRBOL,Seaport,Medium,
FRA,Caen,Port of Caen,Chambre de Commerce et d'Industrie de Caen,"Direction des Equipements Portuaires
Bassin d'Herouville
Herouville-Saint-Clair 14200
France",02.31.35.63.00,02.31.35.63.06,,info@caen.port.fr,www.caen.port.fr,"49° 11' 26"" N","0° 19' 55"" W",FRCFR,River Port,Medium,
FRA,Calais,Port of Calais,Chambre de Commerce et d'Industrie de Calais,"24, Bd. Des Allies - BP199
Calais 62104
France",03 21 46 00 00,03 21 46 00 99,,ccic@calais.cci.fr,www.calais-port.com,"50° 57' 57"" N","1° 51' 1"" E",FRCQF,Seaport,Medium,
FRA,Cherbourg,Port of Cherbourg,Chambre de Commerce et d'Industrie de Cherbourg-Cotentin,"Boulevard Felix Amiot - BP 839
Cherbourg-Octeville Cedex 50108
France",33 2 33.23.32.25,33 2 33.23.32.36,,port@cherbourg-cotentin.cci.fr,www.port-cherbourg.com,"49° 39' 8"" N","1° 37' 5"" W",FRCER,Seaport,Medium,
FRA,Fos-sur-Mer,Port of Fos-sur-Mer,Marseille Fos Port Authority,"23 place de la Joliette
BP 81965
Marseille, Cedex 2 13226
France",33 4 91 39 40 00,33 4 91 39 57 00,,gpmm@marseille-port.fr,www.marseille-port.fr,"43° 25' 27"" N","4° 54' 56"" E",FRFOS,Seaport,Medium,
FRA,Gennevilliers,Port of Gennevilliers,Port Autonome de Paris,"2, quai de Grenelle
Paris, Cedex 15 75732
France",01 40 58 29 99,01 45 78 08 57,,dcom@paris-ports.fr,www.paris-ports.fr,"48° 56' 33"" N","2° 16' 36"" E",FRGVL,River Port,Medium,
FRA,Guadeloupe,Port of Guadeloupe,Port Autonome de la Guadeloupe,"BP 485
Pointe-a-Pitre 97165
France",05.90.21.39.00,05.90.21.39.69,,c-broutin@port-guadeloupe.com,www.port-guadeloupe.com,"16° 14' 6"" N","61° 32' 34"" W",,Seaport,Medium,
FRA,La Pallice,Port of La Pallice,Port  Autonome de La Rochelle,"BP 2057
Chaussee de Ceinture Nord
La Rochelle 17010
France",33 5 46 00 53 60,33 5 46 43 12 54,,lapallice@larochelle.port.fr,www.larochelle.port.fr,"46° 9' 26"" N","1° 13' 41"" W",FRLPE,Seaport,Medium,
FRA,Lorient,Port of Lorient,Morbihan Chamber of Commerce and Industry (CCIM),"3, boulevard de la Rade
Lorient 56100
France",33 0 2 97 87 76 00,33 0 2 97 37 22 19,,lorient.port.commerce@morbihan.cci.fr,www.lorient.port.fr,"47° 44' 3"" N","3° 21' 12"" W",FRLRT,Seaport,Medium,
FRA,Nantes - Saint Nazaire,Port of Nantes - Saint Nazaire,Autonomous Port Authority of Nantes - Saint Nazaire,"BP 18609
18 quai Ernest Renaud
Nantes 44186
France",33 2 40 44 20 20,33 2 40 44 20 01,,,www.nantes.port.fr,"47° 16' 39"" N","2° 11' 58"" W",,Seaport,Medium,
FRA,Port La Nouvelle,Port of Port La Nouvelle,Capitainerie du Port,"229 avenue de la Mer
Port La Nouvelle 11210
France",33 4 68 48 17 64,33 4 68 40 31 42,,,www.narbonne.cci.fr/port-la-nouvelle,"43° 1' 10"" N","3° 3' 17"" E",,Seaport,Medium,
FRA,Port St Louis du Rhone,Port St Louis du Rhone,,"Port St Louis du Rhone
France",,,,,,"43° 22' 59"" N","4° 49' 38"" E",FRPSL,Seaport,Medium,
FRA,Rouen,Port of Rouen,Rouen Port Autonome,"34, Boulevard de Boisguilbert
BP 4075
Rouen, Cedex 3 76022
France",33.02.35.52.54.56,33.02.35.52.54.13,,informatique@rouen.port.fr,www.rouen.port.fr,"49° 26' 36"" N","1° 3' 14"" E",FRURO,River Port,Medium,
FRA,Sete,Port of Sete,"CCI Sete, Frontighan, Meze","2 quai Philippe Regy
BP 169
Sete, Cedex 34203
France",04 67 46 28 28,04 67 46 28 18,,president@sete.cci.fr,www.sete.port.fr,"43° 24' 17"" N","3° 42' 58"" E",FRSET,Seaport,Medium,
FRA,Strasbourg,Port of Strasbourg,Port Autonome de Strasbourg,"25, rue de la Nuee Bleue
BP 80407
Strasbourg, Cedex 67002
France",33 03 88 21 74 74,33 03 88 23 56 57,,pas@strasbourg.port.fr,www.strasbourg.port.fr,"48° 33' 16"" N","7° 47' 43"" E",FRSXB,River Port,Medium,
FRA,Toulon,Port of Toulon La Seyne,Toulon La Seyne Port Authority,"244 ave de I'Infanterie de Mar
BP 501
Toulon, Cedex 9 83041
France",33 4 94 03 27 60,33 4 94 03 38 69,,,,"43° 6' 38"" N","5° 54' 27"" E",FRTLN,Seaport,Medium,
GUF,Cayenne,Port of Degrad des Cannes,Direction des Services Portuaires,"Cayenne 97354
French Guiana",05 94 35 44 90,,,,www.guyane.cci.fr,"4° 51' 11"" N","52° 16' 30"" W",GFCAY,Seaport,Medium,
PYF,Papeete,Port of Papeete,Port Autonome de Papeete,"BP 9164 Motu Uta
Papeete 98715
French Polynesia",5054 54,42 19 50,,direction@portppt.pf,www.portdepapeete.pf,"17° 31' 52"" S","149° 34' 17"" W",PFPPT,Harbor,Medium,
GAB,Port Gentil,Port of Port Gentil,Office des Ports et Rades du Gabon,"Owendo Po Box 1051
Libreville
Gabon",241 70 00 48,241 70 37 35,,info@ports-gabon.com,www.ports-gabon.com,"0° 42' 43"" S","8° 47' 11"" E",GAPOG,Seaport,Medium,
GEO,Batumi,Port of Batumi,Batumi Sea Trading Port,"No 1, Kutaisi str.
Batumi 6003
Georgia",995 222 7-62-61,995 222 7-69-58,,bsport@batumiport.com,www.batumiport.com,"41° 38' 56"" N","41° 39' 3"" E",GEBUS,Seaport,Medium,
GEO,Poti,Port of Poti,Poti Port Authority,"ul David Agmashenebeli 52
Poti 384691
Georgia",995 393 20660,995 393 20688,,admin@potiseaport.com,www.potiseaport.com,"42° 9' 18"" N","41° 39' 16"" E",GEPTI,Seaport,Medium,
DEU,Bremen,Port of Bremen,Bremenports,"Hafenstrabe 49
Bremen 28217 
Germany",+49 (0) 421 309 01-0,,,office@bremenports.de,www.bremen-ports.de,"53° 5' 51"" N","8° 45' 6"" E",DEBRE,River Port,Medium,
DEU,Brunsbuttel,Port of Brunsbuttel,Hafengesellschaft Brunsbuttel mbH,"Elbehafen
Brunsbuettel 25541
Germany",49 0 4852 884-0,49 0 4852 884-26,,info@elbehafen.de,www.elbehafen.de,"53° 53' 45"" N","9° 8' 9"" E",DEBRB,Seaport,Medium,
DEU,Emden,Port of Emden,Emder Hafenforderungsgesellschaft e. V.,"Friedrich-Naumann-StraBe 7 - 9
Emden D - 26725
Germany",49-4921-51770,49-4921-979860,,info@seaport-emden.de,www.seaport-emden.de,"53° 20' 46"" N","7° 11' 54"" E",DEEME,Seaport,Medium,
DEU,Frankfurt,Port of Frankfurt,Hafen Frankfurt Managementgesellschaft mbH,"Lindleystrasse 14
Frankfurt 60314
Germany",49 69-212-36037,49 69-212-40617,,,www.hafen-frankfurt.de,"50° 6' 43"" N","8° 43' 46"" E",,River Port,Medium,
DEU,Kiel,Port of Kiel,Seehafen Kiel GmbH Co.,"Kommanditgesellschaft
Bollhornkai 1
Kiel 24103
Germany",49 431 98 22-0,49 431 98 22-105,,info@port-of-kiel.com,www.port-of-kiel.de,"54° 19' 51"" N","10° 9' 39"" E",DEKEL,Seaport,Medium,
DEU,Berlin,Port of Berlin,,"Berlin
Germany",,,,,www.berlin.de,"52° 31' 20"" N","13° 24' 18"" E",,River Port,Medium,
DEU,Bremen,Port of Bremen,Bremenports,"Hafenstrabe 49
Bremen 28217 
Germany",+49 (0) 421 309 01-0,,,office@bremenports.de,www.bremen-ports.de,"53° 5' 51"" N","8° 45' 6"" E",DEBRE,River Port,Medium,
DEU,Brunsbuttel,Port of Brunsbuttel,Hafengesellschaft Brunsbuttel mbH,"Elbehafen
Brunsbuettel 25541
Germany",49 0 4852 884-0,49 0 4852 884-26,,info@elbehafen.de,www.elbehafen.de,"53° 53' 45"" N","9° 8' 9"" E",DEBRB,Seaport,Medium,
DEU,Dortmund,Port of Dortmund,,"Dortmund, North Rhine-Westphalia
Germany",,,,,www.dortmund.de,"51° 32' 11"" N","7° 26' 17"" E",,River Port,Medium,
DEU,Dusseldorf,Port of Dusseldorf,GmbH and Co. KG,"Hammer Landstrasse 3
Neuss 41460
Germany",49 2131 53230,49 213 1532 3105,,info@nd-haefen.de,www.nd-haefen.de,"51° 13' 2"" N","6° 44' 33"" E",DEDUS,River Port,Medium,
DEU,Emden,Port of Emden,Emder Hafenforderungsgesellschaft e. V.,"Friedrich-Naumann-StraBe 7 - 9
Emden D - 26725
Germany",49-4921-51770,49-4921-979860,,info@seaport-emden.de,www.seaport-emden.de,"53° 20' 46"" N","7° 11' 54"" E",DEEME,Seaport,Medium,
DEU,Frankfurt,Port of Frankfurt,Hafen Frankfurt Managementgesellschaft mbH,"Lindleystrasse 14
Frankfurt 60314
Germany",49 69-212-36037,49 69-212-40617,,,www.hafen-frankfurt.de,"50° 6' 43"" N","8° 43' 46"" E",,River Port,Medium,
DEU,Holtenau,Port of Holtenau,,"Holtenau
Germany",,,,,,"54° 21' 48"" N","10° 8' 41"" E",DEHTU,Seaport,Medium,
DEU,Karlsruhe,Port of Karlsruhe,KVVH GmbH - Rhine Ports Division,"Werftstrasse 2
Karlsruhe 76189
Germany",49 0 721 599 74 00,49 0 721 599 74 09,,schwarzer@rheinhafen.de,www.rheinhafen.de,"49° 0' 51"" N","8° 19' 28"" E",DEKAE,River Port,Medium,
DEU,Kehl,Port of Kehl,Hafenverwaltung Kehl,"Korperschaft des offen Rechts
Hafenstrasse 19
Kehl am Rhein 77694
Germany",49 7851 8970,49 7851 89766,,,,"48° 35' 37"" N","7° 48' 48"" E",DEKEH,River Port,Medium,
DEU,Kiel,Port of Kiel,Seehafen Kiel GmbH Co.,"Kommanditgesellschaft
Bollhornkai 1
Kiel 24103
Germany",49 431 98 22-0,49 431 98 22-105,,info@port-of-kiel.com,www.port-of-kiel.de,"54° 19' 51"" N","10° 9' 39"" E",DEKEL,Seaport,Medium,
DEU,Magdeburg,Port of Magdeburg,,"Magdeburg, Bundesland
Germany",,,,,www.magdeburg.de,"52° 9' 8"" N","11° 40' 20"" E",,River Port,Medium,
DEU,Munster,Port of Munster,,"Munster, North Rhine-Westphalia
Germany",,,,,www.muenster.de,"51° 56' 34"" N","7° 38' 32"" E",,River Port,Medium,
DEU,Neuss,Port of Neuss,GmbH and Co. KG,"Hammer Landstrasse 3
Neuss 41460
Germany",49 2131 53230,49 213 1532 3105,,info@nd-haefen.de,www.nd-haefen.de,"51° 12' 38"" N","6° 42' 0"" E",DENSS,River Port,Medium,
DEU,Ostermoor,Port of Ostermoor,Hafengesellschaft Brunsbuttel mbH,"Elbehafen
Brunsbuettel 25541
Germany",49 0 4852 884-0,49 0 4852 884-26,,info@elbehafen.de,www.elbehafen.de,"53° 53' 56"" N","9° 9' 0"" E",DEOSR,Seaport,Medium,
DEU,Rostock,Port of Rostock,Hafen-Entwicklungsgesellschaft Rostock mbH,"Ost-West-Str. 32
Rostock D-18147
Germany",49 381 350 0,49 381 350 5515,,info@rostock-port.de,www.rostock-port.de,"54° 9' 9"" N","12° 7' 7"" E",DERSK,Seaport,Medium,
DEU,Travemunde,Port of Travemunde,,"Travemunde
Germany",,,,,,"53° 57' 8"" N","10° 52' 9"" E",DETRV,Seaport,Medium,
DEU,Weserport,Port of Weserport,,"Weserport
Germany",,,,,,"53° 31' 5"" N","8° 34' 43"" E",,Seaport,Medium,
DEU,Wilhelmshaven,Port of Wilhelmshaven,Niedersachsen Ports GmbH Co. KG,"Niederlassung Wilhelmshaven
Neckarstrasse 10
Wilhelmshaven D-26382
Germany",04421/4800-0,04421/4800-599,,wilhelmshaven@nports.de,www.wilhelmshaven-port.de,"53° 31' 48"" N","8° 7' 31"" E",DEWVN,Seaport,Medium,
DEU,Wismar,Port of Wismar,Seehafen Wismar GmbH,"Kopenhagener Strasse
Hafenhaus
Wismar 23966
Germany",49 0 38 41-45 2-0,49 0 38 41-45 23 04,,info@hafen-wismar.de,www.hafen-wismar.de,"53° 54' 23"" N","11° 26' 33"" E",DEWIS,Seaport,Medium,
GHA,Tema,Port of Tema,Ghana Ports and Harbours Authority,"PO Box 488
Tema
Ghana",233 22 204385,233 22 204136,,atorkornoo@ghanaports.net,www.ghanaports.gov.gh,"5° 37' 55"" N","0° 0' 42"" E",GHTEM,Seaport,Medium,
GIB,Gibraltar,Port of Gibraltar,Gibraltar Port Authority (GPA),"P O Box 1179
North Mole GX11 1AA
Gibraltar",+350 200 46254,+350 200 46254,,gpaenquiries@port.gov.gi,www.gibraltarport.com,"36° 8' 13"" N","5° 21' 41"" W",GIGIB,Seaport,Medium,
GRC,Thessaloniki,Port of Thessaloniki,Thessaloniki Port Authority S.A.,"P.O. Box 10467
Thessaloniki GR-541 10
Greece",30 31 0 593129,30 31 0 510500,,info@thpa.gr,www.thpa.gr,"40° 38' 6"" N","22° 55' 6"" E",GRSKG,Seaport,Medium,
GRC,Volos,Port of Volos,Volos Central Port Authority,"Limeniko Tameio Volou
Kentriki provlita
Volos GR-43455
Greece",30 24210 - 31226,30 24210-31115,,admin@port-volos.gr,www.port-volos.gr,"39° 21' 10"" N","22° 56' 19"" E",GRVOL,Seaport,Medium,
GRC,Aspropyrgos,Port of Aspropyrgos,Eleusis Port Authority,"10 Kanelopoulou GR-192 00
Greece",30 210 554 3504,30 210 554 7980,,,,"38° 2' 15"" N","23° 34' 45"" E",GRASS,Seaport,Medium,
GRC,Corinth,Corinth Canal,,"Corinth
Greece",,,,,,"37° 56' 0"" N","22° 59' 5"" E",,Canal,Medium,
GRC,Drapetsona,Port of Drapetsona,,Greece,,,,,,"37° 57' 37"" N","23° 34' 5"" E",,Port Terminal,Medium,
GRC,Eleusis,Port of Eleusis,Port Authority of Eleusis,"28 Kanelopoulou Street
Eleusis
Greece",30 210 554 6671,30 210 554 7980,,,,"38° 2' 22"" N","23° 31' 29"" E",,Seaport,Medium,
GRC,Keratsini,Port of Keratsini,,"Keratsini
Greece",,,,,,"37° 57' 27"" N","23° 36' 27"" E",,Seaport,Medium,
GRC,Mikron Vathy,Port of Mikron Vathy,,"Mikron Vathy
Greece",,,,,,"38° 26' 18"" N","23° 35' 49"" E",,Seaport,Medium,
GRC,Patras,Port of Patras,Central Port Authority of Patras,"Othonos Amalias and Gounari St
Patras 261 00
Greece",30 2610 362.648,30 2610 341.450,,info@patrasport.gr,www.patrasport.gr,"38° 15' 16"" N","21° 44' 9"" E",GRGPA,Seaport,Medium,
GRC,Souda,Port of Souda,Port Authority Department of Souda,"21 Akti Tompazi
Souda 73200
Greece",30 28210 89240,30 28210 89884,,,,"35° 29' 35"" N","24° 4' 41"" E",GRSUD,Seaport,Medium,
GRC,Thessaloniki,Port of Thessaloniki,Thessaloniki Port Authority S.A.,"P.O. Box 10467
Thessaloniki GR-541 10
Greece",30 31 0 593129,30 31 0 510500,,info@thpa.gr,www.thpa.gr,"40° 38' 6"" N","22° 55' 6"" E",GRSKG,Seaport,Medium,
GRC,Volos,Port of Volos,Volos Central Port Authority,"Limeniko Tameio Volou
Kentriki provlita
Volos GR-43455
Greece",30 24210 - 31226,30 24210-31115,,admin@port-volos.gr,www.port-volos.gr,"39° 21' 10"" N","22° 56' 19"" E",GRVOL,Seaport,Medium,
GLP,Pointe-a-Pitre,Port of Pointe-a-Pitre,Port Autonome de la Guadeloupe,"97165 Pointe-a-Pitre
Cedex
Guadeloupe",590 590 213900,590 590 213969,,presidentpag@wanadoo.fr,www.port-guadeloupe.com,"16° 14' 2"" N","61° 32' 29"" W",,Seaport,Medium,
GUM,Piti,Jose D. Leon Guerrero Commercial Port,Port Authority of Guam,"1026 Cabras Highway
Suite 201
Piti 96915
Guam",671-477-5931,671-477-2689,,webmaster@portofguam.com,www.portofguam.com,"13° 26' 34"" N","144° 39' 28"" E",GUAPR,Seaport,Medium,
GTM,Puerto Quetzal,Puerto Quetzal,Empresa Portuaria Quetzal,"Puerto Quetzal
Guatemala",,,,mercadeo@puerto-quetzal.com,www.puerto-quetzal.com,"13° 55' 20"" N","90° 47' 31"" W",GTPRQ,Harbor,Medium,
GUY,Georgetown,Port of Georgetown,Guyana National Shipping Corporation Limited,"5 - 9 Lombard Street
Georgetown
Guyana",592-226-1732,,,,www.gnsc.com,"6° 49' 10"" N","58° 10' 3"" W",GYGEO,Seaport,Medium,
HUN,Budapest,Port of Csepel,Ferroport Kft.,"Szabadkikoto ut 5-7
Budapest H1211
Hungary",36 1 278-4001,36 1 278-4000,,,www.ferroport.hu,"47° 26' 37"" N","19° 3' 41"" E",HUBUD,River Port,Medium,
IND,Haldia,Port of Haldia,Kolkata Port Trust,"Haldia, Purba Medinipur, West Bengal 721657
India",91-03224 263-114,,,haldia.dock@nic.in,www.kolkataporttrust.gov.in,"22° 2' 13"" N","88° 5' 54"" E",INHAL,Seaport,Medium,
IND,Mundra,Port of Mundra,Adani Group,"Post Box No. 1
Mundra (Kutch), Gujarat 370421
India",91-2838-289248,91-2838-289200,,mktg@portofmundra.com,www.portofmundra.com,"22° 44' 13"" N","69° 42' 29"" E",INMUN,Seaport,Medium,
IND,Pipavav,Port of Pipavav,Gujarat Pipavav Port Ltd.,"Port of Pipavav
Post Uchaiya via Rajula
District Amreli, Gujarat 365 560
India",91-22-2438 3301,91-22-2438 3332,,,www.pipavav.com,"20° 55' 8"" N","71° 30' 15"" E",,Seaport,Medium,
IND,Bedi Bunder,Port of Bedi Bunder,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station
Gandhinagar, Gujarat 382 010
India",079-23238346,079-23234703,,gmbad1@sancharnet.in,www.gmbports.org,"22° 32' 54"" N","70° 1' 51"" E",,Seaport,Medium,
IND,Dholera,Port of Dholera,Dholera Port Ltd,"51 Greekini House
5th Floor
Ahmedabad, Gujarat 380006
India",91 792 640 1782,91 792 640 1892,,jkwc-amd@satyam.net.in,,"22° 18' 6"" N","72° 23' 29"" E",INDHR,Seaport,Medium,
IND,Haldia,Port of Haldia,Kolkata Port Trust,"Haldia, Purba Medinipur, West Bengal 721657
India",91-03224 263-114,,,haldia.dock@nic.in,www.kolkataporttrust.gov.in,"22° 2' 13"" N","88° 5' 54"" E",INHAL,Seaport,Medium,
IND,Kakinada,Port of Kakinada,Kakinada Seaports Limited," 2nd Floor, Port Administrative Building
Beach Road
Kakinada, Andhra Pradesh 533 007
India",91 884 - 2365089,91 884 - 2385402,,mails@kakinadaseaports.in,www.kakinadaseaports.in,"16° 58' 40"" N","82° 16' 45"" E",INKAK,Seaport,Medium,
IND,Magdalla,Port of Magdalla,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station
Gandhinagar, Gujarat 382 010
India",079-23238346,079-23234703,,gmbad1@sancharnet.in,www.gmbports.org,"21° 8' 27"" N","72° 44' 26"" E",INMDA,Seaport,Medium,
IND,Mandvi,Port of Mandvi,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station
Gandhinagar, Gujarat 382 010
India",079-23238346,079-23234703,,gmbad1@sancharnet.in,www.gmbports.org,"22° 49' 37"" N","69° 21' 11"" E",INMDV,Seaport,Medium,
IND,Mangalore,Port of Mangalore,New Mangalore Port Trust,"Panambur
Manglore 575010
India",091-824-2407341,091-824-2408390,,nmptchairman@sify.com,www.newmangalore-port.com,"12° 55' 37"" N","74° 48' 42"" E",INIXE,Seaport,Medium,
IND,Mormugao,Port of Mormugao,Mormugao Port Trust,"Headland
Sada, Goa 403804
India",91-834-512177,91-834-513065,,mpt@mptgoa.com,www.mptgoa.com,"15° 24' 35"" N","73° 48' 2"" E",INMRM,Seaport,Medium,
IND,Mundra,Port of Mundra,Adani Group,"Post Box No. 1
Mundra (Kutch), Gujarat 370421
India",91-2838-289248,91-2838-289200,,mktg@portofmundra.com,www.portofmundra.com,"22° 44' 13"" N","69° 42' 29"" E",INMUN,Seaport,Medium,
IND,Navlakhi,Port of Navlakhi,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station
Gandhinagar, Gujarat 382 010
India",079-23238346,079-23234703,,gmbad1@sancharnet.in,www.gmbports.org,"22° 57' 31"" N","70° 26' 50"" E",INNAV,Seaport,Medium,
IND,Pipavav,Port of Pipavav,Gujarat Pipavav Port Ltd.,"Port of Pipavav
Post Uchaiya via Rajula
District Amreli, Gujarat 365 560
India",91-22-2438 3301,91-22-2438 3332,,,www.pipavav.com,"20° 55' 8"" N","71° 30' 15"" E",,Seaport,Medium,
IND,Porbandar,Port of Porbandar,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station
Gandhinagar, Gujarat 382 010
India",079-23238346,079-23234703,,gmbad1@sancharnet.in,www.gmbports.org,"21° 38' 5"" N","69° 35' 30"" E",INPBD,Seaport,Medium,
IND,Salaya,Port of Salaya,Gujarat Maritime Board,"Opp: Air Force Station
Gandhinagar, Gujarat 382043
India",91-2712-38346,02712-34703,,,www.gmbports.org,"22° 18' 51"" N","69° 35' 55"" E",INSAL,River Port,Medium,
IND,Tuticorin,Port of Tuticorin,Tuticorin Port Trust,"Tuticorin 628 004
India",0461 2352290,0461 2352301,,tutport@sancharnet.in,tuticorinport.gov.in,"8° 45' 30"" N","78° 11' 21"" E",INTUT,Seaport,Medium,
IND,Veraval,Port of Veraval,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station
Gandhinagar
Gujarat 382 010
India",079-23238346,079-23234703,,gmbad1@sancharnet.in,www.gmbports.org,"20° 54' 8"" N","70° 22' 34"" E",INVVA,Seaport,Medium,
IDN,Banjarmasin,Port of Banjarmasin,PT (Persero) Pelabuhan Indonesia III Banjarmasin,"Jl Barito Hilir No 6
Banjarmasin 70117
Indonesia",62 51 153670,62 51 152552,,,www.pp3.co.id,"3° 19' 19"" S","114° 33' 30"" E",IDBDJ,Seaport,Medium,
IDN,Belawan,Port of Belawan,Port of Indonesia Corporate I,"Jalan Sumatera No. 1
Belawan, Sumatera Utara 20411
Indonesia",061 6941919,061 6941300,,belawan@inaport1.co.id,belawan.inaport1.co.id,"3° 47' 11"" N","98° 41' 54"" E",IDBLW,Seaport,Medium,
IDN,Dumai,Port of Dumai,Port of Indonesia Corporate I,"Cabang Dumai
Jalan Dakuk Laksamana
Dumai
Indonesia",62-765-31986,62-765-31758,,port1dmi@dumai.wasantara.net.id,dumai.inaport1.co.id,"1° 41' 15"" N","101° 27' 26"" E",IDDUM,Seaport,Medium,
IDN,Surabaya,Port of Surabaya,PT Terminal Petikemas Surabaya,"Jl. Tanjung Mutiara 1
Surabaya 60177
Indonesia",62 (31) 3283265-70,62 (31) 3291628,,,www.tps.co.id,"7° 12' 23"" S","112° 43' 41"" E",IDSUB,Seaport,Medium,
IDN,Teluk Bayur,Port of Teluk Bayur,Indonesia Port Corp II,"Teluk Bayur
Indonesia",62 21 435 1226,62 21 435 1225,,,portal.inaport2.co.id,"0° 59' 55"" S","100° 22' 27"" E",IDPDG,Seaport,Medium,
IDN,Balikpapan,Port of Balikpapan,Balikpapan Port Authority,"Jl Yos Sudarso No 30
Balikpapan, Kalimantan Timur
Indonesia",62 54 231223,62 54 231227,,,,"1° 15' 37"" S","116° 48' 43"" E",IDBPN,Seaport,Medium,
IDN,Banjarmasin,Port of Banjarmasin,PT (Persero) Pelabuhan Indonesia III Banjarmasin,"Jl Barito Hilir No 6
Banjarmasin 70117
Indonesia",62 51 153670,62 51 152552,,,www.pp3.co.id,"3° 19' 19"" S","114° 33' 30"" E",IDBDJ,Seaport,Medium,
IDN,Banten,Port of Banten,Indonesia Port Corporation II,"Jl. Raya Pelabuhan No:1
Ciwandan
Banten 42166
Indonesia",62-254-601418,62-254-601419,,cbtn2dt@indosat.net.id,www.bantenport.co.id,"6° 0' 42"" S","105° 57' 23"" E",IDBTN,Seaport,Medium,
IDN,Batu Ampar,Port of Batu Ampar,,"Batu Ampar
Indonesia",,,,,,"1° 10' 11"" N","104° 1' 12"" E",IDBUR,Seaport,Medium,
IDN,Belawan,Port of Belawan,Port of Indonesia Corporate I,"Jalan Sumatera No. 1
Belawan, Sumatera Utara 20411
Indonesia",061 6941919,061 6941300,,belawan@inaport1.co.id,belawan.inaport1.co.id,"3° 47' 11"" N","98° 41' 54"" E",IDBLW,Seaport,Medium,
IDN,Cirebon,Port of Cirebon,Indonesia Port Corporation II Cirebon Branch,"Perniagaan Street No.4
Cirebon, Java 45112
Indonesia",62-231-204109,62-231-203201,,humas@cirebonport.com,www.cirebonport.com,"6° 42' 43"" S","108° 34' 18"" E",IDCBN,Seaport,Medium,
IDN,Dumai,Port of Dumai,Port of Indonesia Corporate I,"Cabang Dumai
Jalan Dakuk Laksamana
Dumai
Indonesia",62-765-31986,62-765-31758,,port1dmi@dumai.wasantara.net.id,dumai.inaport1.co.id,"1° 41' 15"" N","101° 27' 26"" E",IDDUM,Seaport,Medium,
IDN,Gresik,Port of Gresik,Adpel Gresik,"Dit Jen Perhubungan Laut
Jl Yos Sudarso
Gresik, Jatim
Indonesia",62 31 398 1902,62 31 398 1902,,,www.pp3.co.id,"7° 9' 34"" S","112° 40' 3"" E",IDGRE,Seaport,Medium,
IDN,Jambi,Port of Jambi,Indonesia Port Corp II,"Jambi
Indonesia",62 21 435 1226,62 21 435 1225,,,portal.inaport2.co.id,"1° 17' 51"" N","103° 39' 51"" E",IDDJB,Seaport,Medium,
IDN,Makassar,Port of Makassar,,"Makassar
Indonesia",,,,,,"5° 7' 44"" S","119° 24' 53"" E",IDMAK,Seaport,Medium,
IDN,Pontianak,Port of Pontianak,Indonesia Port Corp II,"Pontianak
Indonesia",62 21 435 1226,62 21 435 1225,,,portal.inaport2.co.id,"0° 1' 22"" S","109° 20' 42"" E",IDPNK,Seaport,Medium,
