Country Code,Port Location,Port Name,Port Authority,Address,Phone,Fax,800 Number,Email,Web Site,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,Country
DNK,Ballen ,Ballen Harbour,Samso Island Port Authority,"Harbour Master Ballen
Samso Island
Denmark",,,,,www.ballenhavn.dk,"55° 48' 58"" N","10° 38' 21"" E",,Harbor,Small,
DNK,Bandholm,Haven Bandholm,,"Bandholm
Denmark",,,,,,"54° 50' 15"" N","11° 29' 24"" E",DKBDX,Harbor,Very Small,
DNK,Bogense,Bogense Haven,,"Sejlerkajen 4
Bogense DK 5400
Denmark",45 64 81 33 39,45 64 81 21 57,,havn@nordfynskommune.dk,www.bogense-sejlklub.dk,"55° 34' 3"" N","10° 4' 43"" E",,Harbor,Small,
DNK,Bolshavn,Bolshavn Havn,,"Bolshavn
Denmark",45 56 92 23 38,45 56 92 23 39,,boelshavnhavn@brk.dk,www.brk.dk,"55° 9' 17"" N","15° 4' 36"" E",,Harbor,Very Small,
DNK,Bonnerup,Bonnerup Havn,,"Bønnerup
Denmark",+45 8638 6133,+45 8638 6921,,Boenneruphavn@mail.dk,,"56° 32' 3"" N","10° 42' 45"" E",,Harbor,Small,
DNK,Bregnor,Bregnor Havn,,"Bregnør 
Denmark",45 65 32 37 33,45 65 32 53 44,,havn@kerteminde.dk,www.kerteminde.dk,"55° 29' 9"" N","10° 35' 51"" E",,Harbor,Very Small,
DNK,Christianso ,Christianso Harbor,,"Christianso 
Denmark",,,,,,"55° 19' 12"" N","15° 11' 9"" E",,Harbor,Small,
DNK,Dania,Port of Dania,Dania Port Authority,"Dania, Jutland
Denmark",45 98 58 39 61,,,,,"56° 41' 5"" N","10° 3' 12"" E",,Harbor,Small,
DNK,Doverodde,Doverodde Lystbadehavn,,"Doverodde
Denmark",45 97959223,,,lhj@eucnordvest.dk,,"56° 43' 3"" N","8° 28' 24"" E",,Marina,Very Small,
DNK,Ebeltoft,Port of Ebeltoft,,"Havneve 11
Ebeltoft 8400
Denmark",45 86 34 31 24,,,,,"56° 11' 40"" N","10° 40' 14"" E",DKEBT,Harbor,Small,
DNK,Egernsund,Egernsund Havn,,"Egernsund
Denmark",,,,,,"54° 54' 36"" N","9° 36' 8"" E",,Harbor,Small,
DNK,Faaborg,Faaborg Havn,Faaborg Havn,"Harbour Office
Kanalvej 19
Faaborg 5600
Denmark",45 7253 0260,45 6261 1657,,faaborghavn@faaborgmidtfyn.dk,www.faaborghavn.dk,"55° 5' 43"" N","10° 14' 5"" E",DKFAA,Harbor,Medium,
DNK,Fakse Ladeplads,Fakse Ladeplads Havn,,"Fakse Ladeplads
Denmark",,,,,,"55° 12' 50"" N","12° 9' 45"" E",DKFAK,Harbor,Small,
DNK,Faldsled,Faldsled Havn,,"Faldsled
Denmark",45 21284960,,,faldsled.havn@gmail.com,www.faldsledhavn.dk,"55° 9' 9"" N","10° 8' 38"" E",,Harbor,Small,
DNK,Fjellebroen,Fjellebroen Havn,,"Fjællebroen
Denmark",29 72 13 67,,,fyensteltservice@hotmail.com,www.fjellebroen-sejlklub.dk,"55° 3' 35"" N","10° 22' 48"" E",,Marina,Small,
DNK,Frederikssund,Frederikssund Harbour,Frederikssund Harbour Office,"Frederikssund, Copenhagen
Denmark",,,,,,"55° 49' 55"" N","12° 3' 13"" E",DKFDS,Harbor,Small,
DNK,Frederiksvaerk,Frederiksvaerk Havn,,"Havnelinien 23
Frederiksvaerk 3300 
Denmark",45 47 721190,45 47 721190,,Formand@frv-roklub.dk,www.frv-havn.dk,"55° 57' 42"" N","12° 0' 44"" E",DKFDV,Harbor,Small,
DNK,Fur,Fur Harbour,,"Fur
Denmark",,,,,,"56° 48' 11"" N","9° 1' 16"" E",,Harbor,Small,
DNK,Gedser,Gedser Fiskerihavn,Gedser Fiskerihavn,"Havnegade 19
Gedser 4874
Denmark",+ 45 54 17 92 45,+ 45 54 14 91 86,,gk@guldborgsund.dk,www.guldborgsundhavne.dk,"54° 34' 20"" N","11° 55' 37"" E",DKGED,Harbor,Small,
DNK,Gilleleje,Gilleleje Havn,,"Gilleleje
Denmark",,,,,www.gillelejesejlklub.dk,"56° 7' 39"" N","12° 18' 38"" E",,Harbor,Small,
DNK,Graasten,Graasten Havn,Gråsten Havn,"Toledade 5
Gråsten  6300
Denmark",45 74 65 11 60,45 74 65 11 60,,,,"54° 55' 0"" N","9° 35' 59"" E",,Harbor,Small,
DNK,Gudhjem,Gudhjem Havne,,Denmark,45 56 92 23 36,45 56 92 23 37,,gudhjemhavn@brk.dk,www.brk.dk,"55° 12' 48"" N","14° 58' 12"" E",,Harbor,Very Small,
DNK,Gyldendal,Gyldendal Havn,,"Gyldendal
Denmark",21 13 23 02,97 56 02 73,,,www.gyldendalhavn.dk,"56° 34' 48"" N","8° 42' 37"" E",,Harbor,Small,
DNK,Haderslev,Port of Haderslev,Haderslev Havnekontor,"Postboks 11
Honnoerkajen 3
Haderslev Honnoerkajen 3
Denmark",45 74 52 24 04,45 74 52 56 39,,jchansen@vip.cybercity.dk,,"55° 15' 4"" N","9° 30' 25"" E",DKHAD,Harbor,Small,
DNK,Hadsund,Port of Hadsund,Hadsund Port Authority,"Port Office
Hadsund, Jutland 9560
Denmark",45 40 43 41 96,,,,,"56° 42' 49"" N","10° 7' 2"" E",DKHSU,River Port,Small,
DNK,Hals,Hals Havn,,"Hals
Denmark",,,,,www.halsbaadelaug.dk,"56° 59' 15"" N","10° 18' 24"" E",,Harbor,Very Small,
DNK,Halsskov Faergehavn,Halsskov Faergehavn,,Denmark,45 58 57 36 00,,,slagelse@slagelse.dk,www.slagelse.dk,"55° 20' 45"" N","11° 6' 31"" E",,Harbor,Small,
DNK,Hammer Havn,Hammer Havn,,"Hammer Havn
Denmark",45 56 92 23 24,45 56 48 00 85,,HammerHavn@brk.dk,,"55° 16' 40"" N","14° 45' 20"" E",,Harbor,Very Small,
DNK,Hasle,Port of Hasle,Hasle Havnekontor,"Hasle, Bornholm 3790
Denmark",45 56 96 41 82,45 56 96 41 74,,,,"55° 11' 9"" N","14° 42' 10"" E",DKHSL,Harbor,Small,
DNK,Havneby,Havneby Havn,,"Havneby
Denmark",,,,,,"55° 5' 13"" N","8° 34' 6"" E",,Harbor,Small,
DNK,Havnso,Havnso Havn,,"Havnso
Denmark",45 59 26 96 65,,,kofoed@post10.tele.dk,www.havnsoe-sejlklub.dk,"55° 45' 15"" N","11° 19' 28"" E",,Harbor,Small,
DNK,Helligpeder,Helligpeder Havn,,"Helligpeder
Denmark",45 56 96 47 98,,,,,"55° 12' 42"" N","14° 42' 25"" E",,Harbor,Very Small,
DNK,Helsingor,Helsingor Havn,,"Sofhie Brahes gade 1A
Helsingor DK-3000
Denmark",+45 49 21 05 15,+45 49 21 72 99,,info@helsingoerhavn.dk,www.helsingoerhavn.dk,"56° 2' 4"" N","12° 37' 2"" E",DKHLS,Harbor,Small,
DNK,Hobro,Port of Hobro,Hobro Port Authority,"Ndr Kajgade 1
Hobro 9500
Denmark",45 96 57 65 00,45 98 51 16 38,,,,"56° 38' 23"" N","9° 48' 33"" E",DKHBO,Harbor,Small,
DNK,Holbaek,Port of Holbaek,Holbaek Kommune,"Holbaek
Denmark",,,,,holbaek.dk,"55° 43' 15"" N","11° 42' 50"" E",,Harbor,Small,
DNK,Hornbaek,Hornbaek Havn,Fonden Hornbæk Havn,"Havnevej 34
Hornbæk  3100 
Denmark",49702378,49702371,,hornbaekhavn@email.dk,www.hornbaekhavn.dk,"56° 5' 41"" N","12° 27' 29"" E",,Harbor,Small,
DNK,Hvide Sande,Hvide Sande Havn,,"Hvide Sande
Denmark",,,,,,"56° 0' 8"" N","8° 7' 29"" E",,Harbor,Small,
DNK,Jegindo,Jegindo Havn,,"Jegindø
Denmark",,,,,,"56° 39' 6"" N","8° 38' 11"" E",,Harbor,Small,
DNK,Juelsminde,Juelsminde Havn,Juelsminde Havn and Marina,"Havnen  
Juelsminde DK-7130
Denmark",7569 3581,7569 4863,,,www.juelsmindehavn.dk,"55° 42' 56"" N","10° 0' 46"" E",,Harbor,Small,
DNK,Jyllinge,Jyllinge Havn,,"Jyllinge
Denmark",+45 46 78 93 48,,,havnefoged@jyllingehavn.dk,www.jyllingehavn.dk,"55° 44' 42"" N","12° 5' 46"" E",,Marina,Small,
DNK,Karrebaeksminde,Karrebaeksminde Havn,,"Karrebaeksminde
Denmark",,,,,,"55° 10' 35"" N","11° 38' 46"" E",,Harbor,Small,
DNK,Kerteminde,Port of Kerteminde,Kerteminde Kommune,"Marinavej 4
Kerteminde 5300
Denmark",45 65 32 37 33,45 65 32 53 44,,aho@kerteminde.dk,www.kerteminde.dk,"55° 27' 5"" N","10° 39' 55"" E",DKKTD,Harbor,Small,
DNK,Klintholm,Klintholm Havn,Vordingborg Havn ,"Postboks 200 
Vordingborg 4760 
Denmark",45 5536 2461 ,45 5536 2500 ,,tek@vordbkom.dk,www.portvordingborg.dk,"54° 57' 11"" N","12° 27' 54"" E",,Harbor,Small,
DNK,Koege,Koege Havn,Port of Koge Authority,"Havnen 39
Koege 4600
Denmark",+45 56 64 62 60,+45 56 63 74 00,,tek@stc-koege.dk,www.koegehavn.dk,"55° 27' 17"" N","12° 11' 45"" E",DKKOG,Harbor,Small,
DNK,Kongsdal,Kongsdal Havn,,"Kongsdal
Denmark",45 9858 3727,45 8818 1397,,hansaage@webspeed.dk,www.kongsdal-baadelaug.dk,"56° 41' 2"" N","10° 4' 17"" E",,Harbor,Small,
DNK,Laeso,Vestero Havn,Havnekontoret,"Havnepladsen 2
Vesterø Havn
Læsø
Denmark",45 98 49 92 22,45 98 49 91 33,,vesteroehavn@laesoe.dk,www.laesohavn.dk,"57° 17' 47"" N","10° 55' 23"" E",,Harbor,Small,
DNK,Langor,Langor Havn,Samso Island Port Authority,"Harbour Master Ballen
Samso Island
Denmark",,,,,www.ballenhavn.dk,"55° 54' 39"" N","10° 38' 31"" E",,Harbor,Very Small,
DNK,Lemvig,Port of Lemvig,Lemvig Port Authority,"Havnegade 14
Lemvig 7620
Denmark",45 97 82 01 06,45 99 63 12 30,,,,"56° 33' 10"" N","8° 18' 15"" E",DKLVG,Harbor,Small,
DNK,Listed,Listed Havn,,"Listed
Denmark",45 56 49 64 54,,,,,"55° 8' 45"" N","15° 6' 37"" E",,Harbor,Very Small,
DNK,Logstor,Logstor Havn,,Denmark,45 99 66 73 73,,,,,"56° 58' 4"" N","9° 14' 45"" E",,Harbor,Small,
DNK,Lundeborg,Lundeborg Havn,,Denmark,45 62 25 17 53,45 23 71 56 43,,,havnefoged@lundeborghavn.com,"55° 8' 19"" N","10° 47' 9"" E",,Harbor,Small,
DNK,Lynaes,Lynaes Havn,Lynæs Havnekontor,"Lynæs Havnevej 15B 
Hundested 3390 
Denmark",4793 9119,4793 9110,,Lynaes.havn@mail.dk,www.lynaes-havn.dk,"55° 56' 33"" N","11° 52' 1"" E",,Harbor,Small,
DNK,Mariager,Port of Mariager,Port Authority of Mariager,"Mariager, Jutland
Denmark",45 98 58 39 61,,,raadhus@mariagerfjord.dk,www.mariagerfjord.dk,"56° 39' 16"" N","9° 58' 45"" E",DKMRR,Harbor,Small,
DNK,Marstal,Port of Marstal,Marstal Port Authority,"Marstal Harbour
Havnepladsen
Marstal 5960
Denmark",45 63 52 63 65,45 63 52 63 66,,havn@marstal.dk,www.aeroehavne.dk,"54° 51' 12"" N","10° 31' 21"" E",DKMRS,Harbor,Small,
DNK,Marup,Marup Havn,Samso Island Port Authority,"Harbour Master Ballen
Samso Island
Denmark",,,,,www.ballenhavn.dk,"55° 56' 13"" N","10° 33' 6"" E",,Harbor,Small,
DNK,Masnedo,Masnedo Havn,Vordingborg Havn ,"Postboks 200 
Vordingborg 4760 
Denmark",45 5536 2461 ,45 5536 2500 ,,tek@vordbkom.dk,www.portvordingborg.dk,"54° 58' 46"" N","11° 53' 29"" E",,Harbor,Small,
DNK,Mullerup,Mullerup Havn,Mullerup Havn,"Mullerup Strandvej 19
Slagelse 4200 
Denmark",45 5838 4700,,,info@mulleruphavn.dk,www.mulleruphavn.dk,"55° 29' 37"" N","11° 10' 26"" E",,Harbor,Small,
DNK,Naestved,Port of Naestved,Naestved Havnekontor,"Toldbodgade 4
Naestved, Sjaelland DK 4700
Denmark",45 55 78 51 82,45 55 78 51 83,,port@naestvedport.dk,www.naestvedport.dk,"55° 13' 30"" N","11° 45' 17"" E",,River Port,Small,
DNK,Nekso,Port of Nekso,Nekso Havnekontor,"Nexo 3730
Denmark",45 56 49 22 50,45 56 49 44 97,,,,"55° 3' 40"" N","15° 8' 12"" E",DKNEX,Harbor,Small,
DNK,Niva,Niva Havn,,"Nivå 
Denmark",45 72 56 53 05,45 72 56 53 07,,nivaahavn@fredensborg.dk,www.nivaa-tursejlere.dk,"55° 56' 21"" N","12° 31' 35"" E",,Harbor,Small,
DNK,Nyborg,Nyborg Harbours,Nyborg Town Hall,"Rådhuset
Torvet 1
Nyborg 5800
Denmark",+45 6333 7000,+45 6333 7001,,kommune@nyborg.dk,www.nyborg.dk/Engelsk/Tourism/NyborgsHarbours,"55° 18' 25"" N","10° 47' 27"" E",,Harbor,Small,
DNK,Nykobing Falster,Port of Nykobing Falster,Nykobing Falster Port Authority,"Fejoegade 2
Nykobing Falster 4800
Denmark",45 54 85 05 63,45 54 82 05 64,,havnen@guldborgsund.dk,www.guldborgsundhavne.dk,"54° 46' 15"" N","11° 51' 40"" E",DKNYF,Harbor,Small,
DNK,Nykobing Mors,Port of Nykobing Mors,Nykobing Port Authority,"Morso Kommune
Jernbanevej 7
Nykobing, Mors 7900
Denmark",45 97 72 00 49,45 97 72 29 18,,nykobingmhavn@hotmail.com,www.morshavn.dk,"56° 47' 20"" N","8° 51' 57"" E",DKNYM,Harbor,Small,
DNK,Nykobing Sjaelland,Port of Nykobing Sjaelland,Nykobing Sjaelland Port Authority,"Havnevej 32
Nykobing, Sjaelland
Denmark",45 53 41 00 77,45 53 41 11 30,,,,"55° 54' 51"" N","11° 40' 26"" E",,Harbor,Small,
DNK,Nysted,Nysted Havn,,"Nysted
Denmark",,,,,,"54° 39' 50"" N","11° 43' 42"" E",,Harbor,Small,
DNK,Odden,Odden Havn,,"Odden
Denmark",+45 33 15 15 15,+45 33 93 10 25,,,,"55° 58' 25"" N","11° 17' 59"" E",,Harbor,Small,
DNK,Oddesund,Oddesund Havn,,"Oddesund
Denmark",45 25 40 67 70,45 96848109,,struer@struer.dk,www.struer.dk,"56° 34' 55"" N","8° 33' 0"" E",,Harbor,Small,
DNK,Odense,Port of Odense,Port of Odense Administration,"Londongade 1
Odense C, Funen 5000
Denmark",+45 7228 2000,+45 7228 2030,,odense.port@odensehavn.dk,www.odensehavn.dk,"55° 25' 3"" N","10° 23' 20"" E",DKODE,River Port,Small,
DNK,Omo,Omo Havn,,"Omø 
Denmark",45 58 19 90 90,45 58 19 53 11,,faerger@slagelse.dk,www.omoefaergen.dk,"55° 10' 16"" N","11° 9' 38"" E",,Harbor,Small,
DNK,Osterby,Osterby Havn,Østerby Havn,"Østerby Havnegade 2
Læsø DK-9940
Denmark",+45 98 49 80 27,+45 98 49 81 66,,oesterbyhavn@mail.dk,www.oesterbyhavn.dk,"57° 19' 17"" N","11° 7' 30"" E",,Marina,Small,
DNK,Randers,Port of Randers,Randers Port Authority,"Kulholmsvej 1
Randers 8900
Denmark",45 8642 1057,45 8640 7181,,randershavn@randers.dk,www.randershavn.dk,"56° 27' 37"" N","10° 3' 15"" E",DKRAN,River Port,Small,
DNK,Rantzausminde,Rantzausminde Havn,,"Rantzausminde
Denmark",45 6220 8451,45 6220 9960,,,www.sss.dk,"55° 2' 1"" N","10° 32' 30"" E",,Harbor,Small,
DNK,Reerso,Reerso Fiskerihavn,,"Reersø
Denmark",,,,,,"55° 31' 1"" N","11° 7' 8"" E",,Harbor,Very Small,
DNK,Ringkobing,Port of Ringkobing,Ringkobing Port Authority,"Havnepladsen 2
Ringkobing 6950
Denmark",+45 97 32 40 59,+45 97 32 40 69,,jes.ebsen@rksk.dk,www.rksk.dk,"56° 5' 16"" N","8° 14' 15"" E",DKRKG,Harbor,Small,
DNK,Rodvig,Port of Rodvig,Rodvig Port Authority,"Hervejen 55
St Heddinge
Rodvig 4660
Denmark",,,,,,"55° 15' 12"" N","12° 22' 27"" E",,Harbor,Small,
DNK,Ronne,Ronne Havn,Ronne Havn A/S,"Munch Petersens Vej 2
Postbox 47
Roenne DK-3700
Denmark",45 56 95 21 50,45 56 95 06 31,,roennehavn@roennehavn.dk,www.roennehavn.dk,"55° 5' 46"" N","14° 41' 25"" E",DKRNN,Harbor,Small,
DNK,Ronnerhavnen,Ronnerhavnen,Rønnerhavnen,"Havnekontoret
Nordre Strandvej 40
Frederikshavn DK-9900
Denmark",+45 98431088,+45 98431086,,ronnerhavn@mail.tele.dk,www.havn.e32.dk,"57° 27' 52"" N","10° 32' 16"" E",,Harbor,Small,
DNK,Rorvig,Rorvig Havn,,"Rorvig
Denmark",,,,,,"55° 56' 39"" N","11° 46' 0"" E",,Harbor,Small,
DNK,Saeby,Saeby Havn,,"Saeby 
Denmark",,,,,,"57° 19' 59"" N","10° 31' 57"" E",,Harbor,Small,
DNK,Sakskobing,Sakskobing Havn,Sakskøbing Port Authority,"Sakskøbing, Lolland 4990
Denmark",,,,,,"54° 48' 11"" N","11° 38' 1"" E",,River Port,Small,
DNK,Samso Island,Kolby Kas Havn,Samso Island Port Authority,"Harbour Master Ballen
Samso Island
Denmark",,,,,,"55° 47' 45"" N","10° 31' 43"" E",,Harbor,Small,
DNK,Sejero,Sejero Havn,,"Sejerø
Denmark",,,,,www.sejero.dk,"55° 52' 48"" N","11° 8' 11"" E",,Harbor,Small,
DNK,Sillerslev,Sillerslev Marina,,"Sillerslev
Denmark",45 97 76 44 41,,,rigmorogfolmer@mail.dk,,"56° 40' 51"" N","8° 43' 48"" E",,Harbor,Small,
DNK,Skaelskor,Port of Skaelskor,Skaelskor Kommune,"Naestvedvej 15
Skælskør 4230
Denmark",45 58 19 42 04,45 58 19 03 57,,mib@skaelskoer.dk,www.slagelse.dk,"55° 15' 9"" N","11° 17' 19"" E",,Harbor,Small,
DNK,Skaerbaek,Port of Skaerbaek,,"Skaerbaek
Denmark",,,,,,"55° 30' 44"" N","9° 37' 15"" E",,Harbor,Small,
DNK,Skagen,Skagen Harbour,Skagen Port Authority,"Havnevagtvej 30
Skagen 9990
Denmark",+45 9844 6911,+45 9844 5445,,sh@skagenhavn.dk,www.skagenhavn.dk,"57° 43' 7"" N","10° 35' 31"" E",DKSKA,Harbor,Small,
DNK,Skive,Port of Skive,Skive Shipping,"Postboks 66
Havnevej 45
Skive 7800
Denmark",45 9752 1488,45 9752 7488,,jh@skiveshipping.dk,www.skiveshipping.dk,"56° 34' 12"" N","9° 3' 13"" E",DKSKV,Harbor,Small,
DNK,Snogebaek,Snogebaek Havn,,"Snogebaek
Denmark",45 56 48 86 94,45 20 41 86 94,,,,"55° 1' 31"" N","15° 7' 19"" E",,Harbor,Very Small,
DNK,Soby,Soby Havn,,"Søby
Denmark",45 62 58 14 30,45 62 58 25 70 ,,soeby-havn@mail.tele.dk,,"54° 56' 33"" N","10° 15' 31"" E",,Harbor,Small,
DNK,Spodsbjerg,Spodsbjerg Haven,,"Spodsbjerg
Denmark",45 33 15 15 15,45 33 93 10 25,,,,"54° 56' 0"" N","10° 49' 57"" E",,Harbor,Small,
DNK,Stege,Stege Havn,Stege Havn,"Stege Harbour Office
Ved Havnen 6
Stege 4780
Denmark",45 55 81 55 25,45 55 81 30 67,,micl@vordingborg.dk,stegehavn.com,"54° 58' 58"" N","12° 16' 52"" E",DKSTE,Harbor,Small,
DNK,Stinesminde,Stinesminde Havn,,"Stinesminde
Denmark",45 9855 8313,,,,,"56° 40' 16"" N","9° 58' 13"" E",,Harbor,Very Small,
DNK,Strandby,Strandby Havn,S/I Strandby Fiskerihavn,"Havnekontor
Rødspættevej 5
Strandby 9970  
Denmark",98 48 20 42,98 48 17 71,,,www.strandbyhavn.dk,"57° 29' 38"" N","10° 30' 17"" E",,Harbor,Small,
DNK,Strib,Strib Havn,Strib Bådehavn AmbA,"Strandvejen 271
Strib, Middelfart 5500 
Denmark",45 6440 6456 ,,,stribhavn@stribnet.dk,www.stribhavn.dk,"55° 32' 21"" N","9° 45' 42"" E",,Harbor,Very Small,
DNK,Stubbekobing,Port of Stubbekobing,Stubbekobing Port Authority,"Vester Havn 3
Stubbekobing 4850
Denmark",45 54 44 10 92,45 54 44 12 40,,havnen@guldborgsund.dk,www.guldborgsundhavne.dk,"54° 53' 30"" N","12° 2' 45"" E",DKSBK,Harbor,Small,
DNK,Svaneke,Port of Svaneke,Svaneke Havnekontor,"Svaneke, Bornholm 3740
Denmark",,,,,,"55° 8' 9"" N","15° 8' 42"" E",DKSVA,Harbor,Small,
DNK,Taars,Taars Havn,,"Taars
Denmark",45 33 15 15 15,45 33 93 10 25,,,,"54° 52' 37"" N","11° 1' 32"" E",,Harbor,Very Small,
DNK,Tejn,Tejn Havn,,"Tejn
Denmark",,,,,,"55° 14' 55"" N","14° 50' 10"" E",,Harbor,Very Small,
DNK,Thisted,Port of Thisted,Thisted Port Authority,"Harbour Master
Havnen 14
Thisted 7700
Denmark",45 97 91 14 00,45 97 92 45 03,,,,"56° 57' 10"" N","8° 41' 50"" E",DKTED,Harbor,Small,
DNK,Thorsminde,Thorsminde Havn,,"Havne- og slusekontoret
Vesterhavsgade 1aUlfborg DK-6990
Denmark",45 9749 7044,45 9749 7140,,,www.thorsmindehavn.dk,"56° 22' 8"" N","8° 7' 13"" E",,Harbor,Small,
DNK,Thyboron,Thyboron Harbour,City of Thyboron,"Tankskibsvej 4
Postboks 35
Thyboron 7680
Denmark",45 97 83 11 88,45 97 83 23 83,,port@thyboronport.dk,www.thyboronport.dk,"56° 41' 59"" N","8° 13' 18"" E",,Harbor,Small,
DNK,Vang,Vang Havn,,"Vang
Denmark",45 56 96 92 93,,,,,"55° 14' 55"" N","14° 44' 11"" E",,Harbor,Very Small,
DNK,Varbjerg,Varbjerg Havn,,"Ole Larsen
Rugårdsvej 47
Harndrup 5463 
Denmark",64 88 11 35,,,,www.varbjerghavn.dk,"55° 31' 0"" N","9° 57' 8"" E",,Harbor,Very Small,
DNK,Vejle,Port of Vejle,Vejle Port Authority,"Sydkajen 16
Vejle 7100
Denmark",45 7582 0466,45 7583 8754,,vejleport@vejleport.dk,www.vejleport.dk,"55° 42' 20"" N","9° 33' 11"" E",DKVEJ,Harbor,Small,
DNK,Veno,Veno Havn,Venø Borger- og Grundejerforening,"Venø, Struer 7600 
Denmark",97 86 80 66,,,,venohavn.dk,"56° 33' 3"" N","8° 36' 53"" E",,Harbor,Very Small,
DNK,Vilsund,Vilsund Havn,,"Vilsund
Denmark",45 97 95 16 66,,,,www.vilsund.dk,"56° 52' 55"" N","8° 37' 45"" E",,Harbor,Small,
DNK,Vordingborg,Port of Vordingborg,Vordingborg Port Authority,"Harbour Office
Valdemarsgade 43
Vordingborg, Sjaelland 4760
Denmark",45 55 35 33 53,45 55 35 33 56,,tek@vordbkom.dk,,"55° 0' 11"" N","11° 54' 52"" E",DKVOR,Harbor,Small,
DMA,Portsmouth,Port of Portsmouth,Dominica Port Authority,"PO Box 243
Roseau
Dominica",767 448 4431,767 448 6131,,domport@cwdom.dm,,"15° 34' 26"" N","61° 27' 46"" W",DMPOR,Harbor,Small,
DOM,Barahona,Port of Barahona,Autoridad Portuaria Dominicana,"Barahona
Dominican Republic",809 524 2384,,,,www.apordom.gov.do,"18° 12' 35"" N","71° 5' 22"" W",DOBRX,Harbor,Small,
DOM,La Romana,Port of La Romana,Autoridad Portuaria Dominicana,"La Romana
Dominican Republic",809 556 3285,,,,www.apordom.gov.do,"18° 24' 59"" N","68° 57' 35"" W",DOLRM,Harbor,Small,
DOM,Puerto Plata,Port of Puerto Plata,Autoridad Portuaria Dominicana,"Puerto Plata
Dominican Republic",809 586 6566,,,,www.apordom.gov.do,"19° 48' 13"" N","70° 42' 3"" W",DOPOP,Harbor,Small,
DOM,Rio Haina,Port of Rio Haina,Autoridad Portuaria Dominicana,"Rio Haina
Dominican Republic",808 537 0055,,,,www.apordom.gov.do,"18° 25' 13"" N","70° 1' 8"" W",DOHAI,Harbor,Medium,
DOM,Santo Domingo,Port of Santo Domingo,Autoridad Portuaria Dominicana,"Santo Domingo
Dominican Republic",,,,,www.apordom.gov.do,"18° 28' 31"" N","69° 52' 52"" W",DOSDQ,Harbor,Medium,
ECU,Bahia De Caraquez,Port of Bahia De Caraquez,,"Bahia De Caraquez
Ecuador",,,,,,"0° 36' 2"" S","80° 24' 54"" W",ECBHA,Harbor,Small,
ECU,Esmeraldas,Portuaria de Esmeraldas,Esmeraldas Port Authority,"Autoridad Portuaria de Esmeraldas/APE
Esmeraldas
Ecuador",593-6 2721352,593-6 2721354,,sugerencias@puertoesmeraldas.gov.ec,www.puertoesmeraldas.gov.ec,"0° 59' 22"" N","79° 38' 53"" W",ECESM,Harbor,Small,
EGY,Abu Tig,Abu Tig Marina,Orascom Hotels and Development (OHD),"Abu Tig Marina
El Gouna
Egypt",065 3580 073,065 3580 040,,info@abutig-marina.com,www.abutig-marina.com,"27° 23' 15"" N","33° 40' 53"" E",,Harbor,Small,
EGY,Al-Tour,Port of Al-Tour,Red Sea Ports Authorities,"Al-Tour
Egypt", 069 770563,069 770592,,,www.mts.gov.eg,"28° 14' 2"" N","33° 36' 43"" E",,Harbor,Small,
EGY,El Arish,Port of El Arish,Port Said Port Authority,"Abu Sakal area
El Fateh St.
Port Said
Egypt",2 068 3320045,2 068 3322431,,info@psdports.org,www.psdports.org,"31° 9' 10"" N","33° 49' 51"" E",,Harbor,Small,
EGY,El-Sokhna,Port of El-Sokhna,Red Sea Ports Authorities,"Ein El-Sokhna Port
El-Sokhna
Egypt",062 710322,062 331117,,,www.mts.gov.eg,"29° 38' 52"" N","32° 21' 23"" E",,Harbor,Small,
EGY,Safaga,Port of Safaga,Red Sea Ports Authorities,"Safaga Port
Safaga
Egypt",20 62 256018,20 62 251222,,,www.mts.gov.eg,"26° 44' 32"" N","33° 56' 45"" E",EGSGA,Harbor,Small,
EGY,Sharm El-Sheikh,Port of Sharm El-Sheikh,Red Sea Ports Authority,"Sharm El-Sheikh, South Sinai
Egypt",+20 69 660209,+20 69 660557,,,www.mts.gov.eg,"27° 51' 13"" N","34° 17' 2"" E",,Harbor,Small,
GNQ,Malabo,Port of Malabo,Malabo Port Authority,"Port Captain
Malabo
Equatorial Guinea",240 9 3564,240 9 2210,,,,"3° 45' 36"" N","8° 46' 41"" E",GQSSG,Harbor,Small,
ERI,Massawa,Port of Massawa,Massawa Port Administration,"PO Box 73
Massawa
Eritrea",291 1 55 21 22,291 1 55 21 06,,MassPort@tse.com.er,www.pmaesa.org,"15° 36' 36"" N","39° 28' 17"" E",,Harbor,Medium,
EST,Dirhami,Port of Dirhami,,"Noarootsi vald
Dirhami, Laane maakond 91202
Estonia",372 47 97221,372 47 97221,,,,"59° 12' 35"" N","23° 29' 58"" E",EEDIR,Harbor,Small,
EST,Haapsalu,Port of Haapsalu Jahtklubi,,"Holmi 5a
Haapsalu 90502
Estonia",372 47 35 632,372 47 35 303,,,,"58° 57' 12"" N","23° 31' 41"" E",EEHAA,Harbor,Small,
EST,Heltermaa,Heltermaa Harbour,Saarte Liinid Ltd,"Rohu 5
KuressaareHeltermaa 92312
Estonia",372 46 31 649,372 46 31 649,,,www.saarteliinid.ee,"58° 51' 58"" N","23° 2' 46"" E",EEHLT,Harbor,Small,
